ano;semana_epidemiologica;fecha_inicio_semana_epidemiologica;grupo_etario;departamento_residencia;n_notificaciones;n_confirmados_probables_fis;n_confirmados_por_laboratorio;n_internados_fecha_internacion;n_internados_uti_fecha_internacion;n_fallecidos_confirmados_por_laboratorio
2024;6;2024-02-04;[10,20);COMUNA 5;2;1;1;0;0;0
2024;6;2024-02-04;[20,30);COMUNA 5;4;4;3;0;0;0
2024;6;2024-02-04;[30,40);COMUNA 5;2;3;2;0;0;0
2024;6;2024-02-04;[40,50);COMUNA 5;0;3;1;0;0;0
2024;6;2024-02-04;[50,60);COMUNA 5;1;1;1;0;0;0
2024;6;2024-02-04;[60,70);COMUNA 5;2;4;4;0;0;0
2024;6;2024-02-04;[70,80);COMUNA 5;1;0;0;0;0;0
2024;6;2024-02-04;[0,10);COMUNA 6;1;0;0;0;0;0
2024;6;2024-02-04;[10,20);COMUNA 6;2;1;0;0;0;0
2024;6;2024-02-04;[20,30);COMUNA 6;6;5;4;0;0;0
2024;6;2024-02-04;[30,40);COMUNA 6;6;3;3;0;0;0
2024;6;2024-02-04;[40,50);COMUNA 6;3;5;5;0;0;0
2024;6;2024-02-04;[50,60);COMUNA 6;4;3;3;0;0;0
2024;6;2024-02-04;[60,70);COMUNA 6;1;1;1;0;0;0
2024;6;2024-02-04;[80,90);COMUNA 6;0;0;0;1;0;0
2024;6;2024-02-04;[0,10);COMUNA 7;2;0;0;0;0;0
2024;6;2024-02-04;[10,20);COMUNA 7;11;3;3;0;0;0
2024;6;2024-02-04;[20,30);COMUNA 7;14;6;6;0;0;0
2024;6;2024-02-04;[30,40);COMUNA 7;11;8;7;0;0;0
2024;6;2024-02-04;[40,50);COMUNA 7;5;4;4;0;0;0
2024;6;2024-02-04;[50,60);COMUNA 7;3;3;3;0;0;0
2024;6;2024-02-04;[60,70);COMUNA 7;4;2;2;1;0;0
2024;6;2024-02-04;[70,80);COMUNA 7;0;1;0;0;0;0
2024;6;2024-02-04;[0,10);COMUNA 8;4;1;1;1;0;0
2024;6;2024-02-04;[10,20);COMUNA 8;8;7;6;0;0;0
2024;6;2024-02-04;[20,30);COMUNA 8;15;2;2;0;0;0
2024;6;2024-02-04;[30,40);COMUNA 8;10;3;3;0;0;0
2024;6;2024-02-04;[40,50);COMUNA 8;11;7;7;0;0;0
2024;6;2024-02-04;[50,60);COMUNA 8;6;5;5;0;0;0
2024;6;2024-02-04;[60,70);COMUNA 8;5;5;5;0;0;0
2024;6;2024-02-04;[70,80);COMUNA 8;3;2;2;0;0;0
2024;6;2024-02-04;[80,90);COMUNA 8;1;0;0;0;0;0
2024;6;2024-02-04;[0,10);COMUNA 9;2;1;1;0;0;0
2024;6;2024-02-04;[10,20);COMUNA 9;2;2;2;0;0;0
2024;6;2024-02-04;[20,30);COMUNA 9;2;5;4;0;0;0
2024;6;2024-02-04;[30,40);COMUNA 9;7;4;3;0;0;0
2024;6;2024-02-04;[40,50);COMUNA 9;4;1;1;0;0;0
2024;6;2024-02-04;[50,60);COMUNA 9;2;0;0;0;0;0
2024;6;2024-02-04;[60,70);COMUNA 9;2;2;2;0;0;0
2024;6;2024-02-04;[70,80);COMUNA 9;2;2;0;0;0;0
2024;6;2024-02-04;[0,10);SIN DATOS;6;3;3;0;0;0
2024;6;2024-02-04;[10,20);SIN DATOS;5;5;5;0;0;0
2024;6;2024-02-04;[20,30);SIN DATOS;19;12;11;0;0;0
2024;6;2024-02-04;[30,40);SIN DATOS;11;13;11;1;0;0
2024;6;2024-02-04;[40,50);SIN DATOS;10;4;4;0;0;0
2024;6;2024-02-04;[50,60);SIN DATOS;12;5;4;0;0;0
2024;6;2024-02-04;[60,70);SIN DATOS;2;1;1;0;0;0
2024;6;2024-02-04;[70,80);SIN DATOS;1;3;2;0;0;0
2024;6;2024-02-04;[80,90);SIN DATOS;0;1;1;1;0;0
2024;7;2024-02-11;[0,10);COMUNA 1;3;3;1;1;0;0
2024;7;2024-02-11;[10,20);COMUNA 1;9;23;19;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 1;19;22;18;1;0;0
2024;7;2024-02-11;[30,40);COMUNA 1;20;21;17;1;0;0
2024;7;2024-02-11;[40,50);COMUNA 1;17;30;24;1;0;0
2024;7;2024-02-11;[50,60);COMUNA 1;18;18;16;2;0;0
2024;7;2024-02-11;[60,70);COMUNA 1;10;9;9;1;0;0
2024;7;2024-02-11;[70,80);COMUNA 1;1;3;2;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 10;1;2;2;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 10;4;4;3;1;0;0
2024;7;2024-02-11;[20,30);COMUNA 10;8;7;5;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 10;5;7;6;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 10;6;7;5;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 10;8;7;5;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 10;3;2;1;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 10;3;1;1;0;0;0
2024;7;2024-02-11;[80,90);COMUNA 10;2;0;0;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 11;0;2;2;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 11;10;7;5;1;0;0
2024;7;2024-02-11;[20,30);COMUNA 11;6;4;4;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 11;11;11;9;1;0;0
2024;7;2024-02-11;[40,50);COMUNA 11;16;21;16;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 11;20;24;20;1;0;0
2024;7;2024-02-11;[60,70);COMUNA 11;14;14;12;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 11;7;5;5;1;0;0
2024;7;2024-02-11;[80,90);COMUNA 11;1;1;1;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 12;1;2;2;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 12;3;4;3;1;0;0
2024;7;2024-02-11;[20,30);COMUNA 12;3;7;7;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 12;7;6;5;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 12;4;8;7;1;0;0
2024;7;2024-02-11;[50,60);COMUNA 12;2;4;3;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 12;1;6;5;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 12;4;4;4;0;0;0
2024;7;2024-02-11;[80,90);COMUNA 12;0;2;1;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 13;1;1;0;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 13;3;8;3;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 13;6;9;7;2;0;0
2024;7;2024-02-11;[30,40);COMUNA 13;3;3;2;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 13;6;1;1;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 13;3;3;1;1;0;0
2024;7;2024-02-11;[60,70);COMUNA 13;3;4;3;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 13;6;2;2;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 14;1;0;0;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 14;3;6;3;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 14;4;3;3;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 14;10;8;6;1;0;0
2024;7;2024-02-11;[40,50);COMUNA 14;4;5;3;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 14;5;6;4;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 14;7;9;7;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 14;5;3;2;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 15;3;3;3;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 15;3;12;10;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 15;8;12;12;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 15;12;20;18;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 15;13;17;17;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 15;9;17;15;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 15;8;8;8;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 15;3;4;4;1;0;0
2024;7;2024-02-11;[80,90);COMUNA 15;2;1;1;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 2;3;3;0;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 2;1;0;0;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 2;6;4;4;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 2;3;4;2;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 2;1;4;3;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 2;2;1;0;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 2;1;1;1;0;0;0
2024;7;2024-02-11;[80,90);COMUNA 2;1;0;0;0;0;0
2024;7;2024-02-11;[90,100);COMUNA 2;1;1;1;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 3;5;7;6;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 3;6;3;3;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 3;5;8;8;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 3;9;11;10;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 3;4;4;1;1;0;0
2024;7;2024-02-11;[60,70);COMUNA 3;2;2;2;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 4;11;3;3;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 4;9;5;2;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 4;16;17;13;2;0;0
2024;7;2024-02-11;[30,40);COMUNA 4;8;9;7;2;0;0
2024;7;2024-02-11;[40,50);COMUNA 4;10;13;10;1;0;0
2024;7;2024-02-11;[50,60);COMUNA 4;12;6;3;1;0;0
2024;7;2024-02-11;[60,70);COMUNA 4;5;3;2;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 4;6;4;3;1;0;0
2024;7;2024-02-11;[0,10);COMUNA 5;1;1;1;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 5;5;2;1;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 5;5;5;5;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 5;6;5;4;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 5;4;5;5;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 5;5;3;3;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 5;2;1;1;1;0;0
2024;7;2024-02-11;[70,80);COMUNA 5;2;1;1;0;0;0
2024;7;2024-02-11;[90,100);COMUNA 5;0;1;1;1;0;0
2024;7;2024-02-11;[0,10);COMUNA 6;2;1;1;1;0;0
2024;7;2024-02-11;[10,20);COMUNA 6;2;2;2;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 6;4;2;2;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 6;5;1;0;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 6;5;4;3;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 6;3;5;5;1;0;0
2024;7;2024-02-11;[60,70);COMUNA 6;1;2;2;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 6;1;1;1;0;0;0
2024;7;2024-02-11;[80,90);COMUNA 6;0;1;1;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 7;1;0;0;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 7;7;7;6;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 7;11;8;4;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 7;14;11;8;1;0;0
2024;7;2024-02-11;[40,50);COMUNA 7;14;10;7;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 7;9;12;11;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 7;7;10;9;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 7;2;2;2;0;0;0
2024;7;2024-02-11;[80,90);COMUNA 7;1;1;1;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 8;3;2;2;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 8;14;9;7;0;0;0
2024;7;2024-02-11;[20,30);COMUNA 8;15;18;17;0;0;0
2024;7;2024-02-11;[30,40);COMUNA 8;7;13;9;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 8;11;12;11;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 8;10;9;5;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 8;5;3;3;0;0;0
2024;7;2024-02-11;[70,80);COMUNA 8;0;0;0;1;0;0
2024;7;2024-02-11;[80,90);COMUNA 8;1;1;0;0;0;0
2024;7;2024-02-11;[0,10);COMUNA 9;1;1;0;0;0;0
2024;7;2024-02-11;[10,20);COMUNA 9;6;4;3;1;0;0
2024;7;2024-02-11;[20,30);COMUNA 9;9;11;11;1;0;0
2024;7;2024-02-11;[30,40);COMUNA 9;7;3;2;0;0;0
2024;7;2024-02-11;[40,50);COMUNA 9;8;6;5;0;0;0
2024;7;2024-02-11;[50,60);COMUNA 9;5;6;6;0;0;0
2024;7;2024-02-11;[60,70);COMUNA 9;5;8;8;1;0;0
2024;7;2024-02-11;[80,90);COMUNA 9;0;1;1;0;0;0
2024;7;2024-02-11;[90,100);COMUNA 9;0;1;1;0;0;0
2024;7;2024-02-11;[0,10);SIN DATOS;3;2;2;0;0;0
2024;7;2024-02-11;[10,20);SIN DATOS;11;18;16;1;0;0
2024;7;2024-02-11;[20,30);SIN DATOS;27;21;15;2;0;0
2024;7;2024-02-11;[30,40);SIN DATOS;25;19;16;0;0;0
2024;7;2024-02-11;[40,50);SIN DATOS;20;18;18;1;0;0
2024;7;2024-02-11;[50,60);SIN DATOS;13;12;11;2;0;0
2024;7;2024-02-11;[60,70);SIN DATOS;5;10;8;0;0;0
2024;7;2024-02-11;[70,80);SIN DATOS;4;5;4;1;0;0
2024;7;2024-02-11;[80,90);SIN DATOS;1;1;1;0;0;0
2024;7;2024-02-11;[90,100);SIN DATOS;0;1;1;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 1;8;7;4;1;0;0
2024;8;2024-02-18;[10,20);COMUNA 1;35;32;26;2;0;0
2024;8;2024-02-18;[20,30);COMUNA 1;34;27;19;1;0;0
2024;8;2024-02-18;[30,40);COMUNA 1;49;42;30;1;0;0
2024;8;2024-02-18;[40,50);COMUNA 1;40;34;27;2;0;0
2024;8;2024-02-18;[50,60);COMUNA 1;26;22;19;3;1;0
2024;8;2024-02-18;[60,70);COMUNA 1;10;12;7;1;1;0
2024;8;2024-02-18;[70,80);COMUNA 1;4;7;6;1;0;0
2024;8;2024-02-18;[0,10);COMUNA 10;7;6;6;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 10;8;5;4;0;0;0
2024;8;2024-02-18;[20,30);COMUNA 10;8;11;9;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 10;17;12;9;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 10;19;15;13;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 10;18;13;11;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 10;8;2;2;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 10;6;5;5;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 11;10;5;5;1;0;0
2024;8;2024-02-18;[10,20);COMUNA 11;37;21;18;2;0;0
2024;8;2024-02-18;[20,30);COMUNA 11;34;18;15;1;1;0
2024;8;2024-02-18;[30,40);COMUNA 11;32;19;17;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 11;42;21;19;1;0;0
2024;8;2024-02-18;[50,60);COMUNA 11;25;14;10;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 11;35;26;23;1;0;0
2024;8;2024-02-18;[70,80);COMUNA 11;13;7;7;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 11;6;5;4;1;0;0
2024;8;2024-02-18;[0,10);COMUNA 12;9;5;5;1;0;0
2024;8;2024-02-18;[10,20);COMUNA 12;13;10;9;0;0;0
2024;8;2024-02-18;[20,30);COMUNA 12;16;12;6;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 12;20;7;6;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 12;22;16;7;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 12;14;9;8;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 12;16;11;8;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 12;14;6;4;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 12;7;3;2;1;0;0
2024;8;2024-02-18;[90,100);COMUNA 12;3;1;1;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 13;4;3;2;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 13;15;5;3;1;0;0
2024;8;2024-02-18;[20,30);COMUNA 13;18;8;3;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 13;18;10;5;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 13;14;13;8;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 13;6;5;4;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 13;7;7;6;1;0;0
2024;8;2024-02-18;[70,80);COMUNA 13;5;2;1;1;0;0
2024;8;2024-02-18;[80,90);COMUNA 13;2;1;0;0;0;0
2024;8;2024-02-18;[90,100);COMUNA 13;0;1;0;1;0;0
2024;8;2024-02-18;[0,10);COMUNA 14;1;3;1;1;0;0
2024;8;2024-02-18;[10,20);COMUNA 14;12;8;5;1;0;0
2024;8;2024-02-18;[20,30);COMUNA 14;14;5;3;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 14;15;7;6;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 14;18;7;3;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 14;8;7;6;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 14;15;8;4;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 14;2;2;0;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 14;3;0;0;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 15;6;7;7;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 15;27;24;20;2;0;0
2024;8;2024-02-18;[20,30);COMUNA 15;36;33;29;2;0;0
2024;8;2024-02-18;[30,40);COMUNA 15;47;34;32;1;0;0
2024;8;2024-02-18;[40,50);COMUNA 15;45;26;23;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 15;31;24;21;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 15;22;22;17;1;0;0
2024;8;2024-02-18;[70,80);COMUNA 15;12;11;8;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 15;1;2;2;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 2;2;1;0;1;0;0
2024;8;2024-02-18;[10,20);COMUNA 2;4;5;2;1;0;0
2024;8;2024-02-18;[20,30);COMUNA 2;9;3;0;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 2;10;1;0;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 2;6;8;5;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 2;7;5;4;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 2;1;1;1;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 2;4;5;1;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 3;7;0;0;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 3;11;9;7;1;0;0
2024;8;2024-02-18;[20,30);COMUNA 3;14;9;9;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 3;14;8;7;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 3;24;17;13;2;0;0
2024;8;2024-02-18;[50,60);COMUNA 3;12;17;13;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 3;5;5;3;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 3;3;3;3;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 3;1;0;0;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 4;15;9;8;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 4;19;19;17;4;0;0
2024;8;2024-02-18;[20,30);COMUNA 4;37;24;17;3;0;0
2024;8;2024-02-18;[30,40);COMUNA 4;30;17;12;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 4;32;24;17;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 4;21;17;15;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 4;11;8;7;1;0;0
2024;8;2024-02-18;[70,80);COMUNA 4;3;3;2;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 4;2;2;1;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 5;5;2;2;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 5;6;7;5;0;0;0
2024;8;2024-02-18;[20,30);COMUNA 5;9;10;10;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 5;13;15;14;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 5;13;8;7;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 5;6;4;4;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 5;7;3;3;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 5;1;1;1;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 5;1;1;1;0;0;0
2024;8;2024-02-18;[90,100);COMUNA 5;1;0;0;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 6;0;3;3;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 6;8;9;8;0;0;0
2024;8;2024-02-18;[20,30);COMUNA 6;11;3;3;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 6;8;10;10;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 6;13;12;11;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 6;16;11;9;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 6;7;5;5;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 6;2;1;1;0;0;0
2024;8;2024-02-18;[90,100);COMUNA 6;0;1;1;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 7;3;0;0;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 7;14;11;11;0;0;0
2024;8;2024-02-18;[20,30);COMUNA 7;22;12;10;1;0;0
2024;8;2024-02-18;[30,40);COMUNA 7;31;19;18;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 7;20;16;14;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 7;18;11;8;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 7;13;4;4;1;0;0
2024;8;2024-02-18;[70,80);COMUNA 7;7;5;4;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 7;4;4;4;1;0;0
2024;8;2024-02-18;[0,10);COMUNA 8;9;4;3;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 8;39;30;20;3;0;0
2024;8;2024-02-18;[20,30);COMUNA 8;38;20;18;0;0;0
2024;8;2024-02-18;[30,40);COMUNA 8;29;22;12;1;0;0
2024;8;2024-02-18;[40,50);COMUNA 8;24;19;14;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 8;22;21;18;3;0;0
2024;8;2024-02-18;[60,70);COMUNA 8;10;8;6;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 8;2;1;1;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 8;2;3;2;0;0;0
2024;8;2024-02-18;[0,10);COMUNA 9;6;4;3;0;0;0
2024;8;2024-02-18;[10,20);COMUNA 9;15;13;12;1;0;0
2024;8;2024-02-18;[20,30);COMUNA 9;20;10;6;1;1;0
2024;8;2024-02-18;[30,40);COMUNA 9;8;5;4;0;0;0
2024;8;2024-02-18;[40,50);COMUNA 9;12;10;4;0;0;0
2024;8;2024-02-18;[50,60);COMUNA 9;8;5;3;0;0;0
2024;8;2024-02-18;[60,70);COMUNA 9;9;4;2;0;0;0
2024;8;2024-02-18;[70,80);COMUNA 9;4;2;1;0;0;0
2024;8;2024-02-18;[80,90);COMUNA 9;3;1;1;0;0;0
2024;8;2024-02-18;[90,100);COMUNA 9;1;0;0;0;0;0
2024;8;2024-02-18;[0,10);SIN DATOS;26;13;12;1;0;0
2024;8;2024-02-18;[10,20);SIN DATOS;58;50;43;4;0;0
2024;8;2024-02-18;[20,30);SIN DATOS;47;35;29;1;0;0
2024;8;2024-02-18;[30,40);SIN DATOS;64;46;41;1;0;0
2024;8;2024-02-18;[40,50);SIN DATOS;41;28;23;0;0;0
2024;8;2024-02-18;[50,60);SIN DATOS;36;24;19;1;0;0
2024;8;2024-02-18;[60,70);SIN DATOS;23;24;20;1;0;0
2024;8;2024-02-18;[70,80);SIN DATOS;12;9;9;1;0;0
2024;8;2024-02-18;[80,90);SIN DATOS;5;4;4;1;0;0
2024;8;2024-02-18;[90,100);SIN DATOS;2;2;1;0;0;0
2024;9;2024-02-25;[0,10);COMUNA 1;17;20;14;4;0;0
2024;9;2024-02-25;[10,20);COMUNA 1;64;36;27;2;0;0
2024;9;2024-02-25;[20,30);COMUNA 1;51;38;23;1;0;0
2024;9;2024-02-25;[30,40);COMUNA 1;67;34;18;1;0;0
2024;9;2024-02-25;[40,50);COMUNA 1;55;32;19;0;0;0
2024;9;2024-02-25;[50,60);COMUNA 1;34;18;12;3;1;0
2024;9;2024-02-25;[60,70);COMUNA 1;19;11;8;1;0;0
2024;9;2024-02-25;[70,80);COMUNA 1;12;4;4;1;0;0
2024;9;2024-02-25;[80,90);COMUNA 1;3;2;2;0;0;0
2024;9;2024-02-25;[0,10);COMUNA 10;7;2;1;0;0;0
2024;9;2024-02-25;[10,20);COMUNA 10;25;11;6;1;0;0
2024;9;2024-02-25;[20,30);COMUNA 10;24;9;7;0;0;0
2024;9;2024-02-25;[30,40);COMUNA 10;25;12;8;0;0;0
2024;9;2024-02-25;[40,50);COMUNA 10;28;10;8;1;0;0
2024;9;2024-02-25;[50,60);COMUNA 10;14;4;4;0;0;0
2024;9;2024-02-25;[60,70);COMUNA 10;14;4;4;0;0;0
2024;9;2024-02-25;[70,80);COMUNA 10;9;4;3;0;0;0
2024;9;2024-02-25;[80,90);COMUNA 10;3;3;3;0;0;0
2024;9;2024-02-25;[0,10);COMUNA 11;9;4;3;0;0;0
2024;9;2024-02-25;[10,20);COMUNA 11;33;21;19;0;0;0
2024;9;2024-02-25;[20,30);COMUNA 11;43;22;18;0;0;0
2024;9;2024-02-25;[30,40);COMUNA 11;42;17;15;2;0;0
2024;9;2024-02-25;[40,50);COMUNA 11;58;28;25;0;0;0
2024;9;2024-02-25;[50,60);COMUNA 11;39;24;19;1;0;0
2024;9;2024-02-25;[60,70);COMUNA 11;48;29;21;1;1;0
2024;9;2024-02-25;[70,80);COMUNA 11;24;17;15;2;1;0
2024;9;2024-02-25;[80,90);COMUNA 11;7;6;4;3;0;0
2024;9;2024-02-25;[90,100);COMUNA 11;0;1;0;0;0;0
2024;9;2024-02-25;[0,10);COMUNA 12;8;7;6;0;0;0
2024;9;2024-02-25;[10,20);COMUNA 12;29;23;22;2;0;0
2024;9;2024-02-25;[20,30);COMUNA 12;28;15;11;1;0;0
2024;9;2024-02-25;[30,40);COMUNA 12;29;21;19;0;0;0
2024;9;2024-02-25;[40,50);COMUNA 12;20;20;16;0;0;0
2024;9;2024-02-25;[50,60);COMUNA 12;25;17;14;0;0;0
2024;9;2024-02-25;[60,70);COMUNA 12;24;17;14;0;0;0
2024;9;2024-02-25;[70,80);COMUNA 12;19;10;8;1;0;0
2024;9;2024-02-25;[80,90);COMUNA 12;3;3;2;1;0;0
2024;9;2024-02-25;[90,100);COMUNA 12;1;1;1;0;0;0
2024;9;2024-02-25;[0,10);COMUNA 13;8;5;3;0;0;0
2024;9;2024-02-25;[10,20);COMUNA 13;7;8;6;2;0;0
2024;9;2024-02-25;[20,30);COMUNA 13;18;12;8;0;0;0
